customer_id,total_revenue,total_units,total_orders,products_purchased,branches_used,first_order_date,last_order_date,average_order_value,purchase_frequency,customer_purchase_status,customer_value_segment,order_frequency_segment,revenue_score,order_score,unit_score,customer_performance_score,performance_category
C0389,44362320,2232,33,30,1,2019-04-04,2024-11-25,1344312.7272727273,0.01478494623655914,Repeat Customer,Medium Value,Low Frequency,51.657963911649475,52.38095238095239,48.249027237354085,51.19307311758127,Low Performance
C0390,52697070,2582,35,30,1,2019-03-13,2024-11-09,1505630.5714285714,0.013555383423702556,Repeat Customer,Medium Value,Low Frequency,61.363412470530534,55.55555555555556,55.814958927799395,58.51136468749182,Medium Performance
C0391,42554570,2274,35,30,1,2019-01-14,2024-11-30,1215844.857142857,0.015391380826737027,Repeat Customer,Low Value,Low Frequency,49.552918813438104,55.55555555555556,49.15693904020752,51.274513881427225,Low Performance
C0392,37128430,1945,34,30,1,2019-02-11,2024-12-12,1092012.6470588236,0.017480719794344474,Repeat Customer,Low Value,Low Frequency,43.23441824134093,53.96825396825397,42.04496325118893,46.21667796138444,Low Performance
C0393,45246830,2367,42,30,1,2019-03-27,2024-12-18,1077305.4761904762,0.017743979721166033,Repeat Customer,Medium Value,Medium Frequency,52.687936772840985,66.66666666666666,51.16731517509727,56.57743142143994,Medium Performance
C0394,66611310,3405,46,30,1,2019-03-08,2024-11-21,1448071.956521739,0.013509544787077827,Repeat Customer,High Value,High Frequency,77.565930909107,73.01587301587301,73.60570687418937,75.40886873415327,High Performance
C0395,50643860,2938,44,30,1,2019-02-21,2024-12-20,1150996.8181818181,0.014976174268209666,Repeat Customer,Medium Value,High Frequency,58.972540034575026,69.84126984126983,63.51059230436662,63.14076943054178,Medium Performance
C0396,52935440,2897,40,30,1,2019-01-14,2024-12-07,1323386.0,0.013807386952019331,Repeat Customer,Medium Value,Medium Frequency,61.640983816159434,63.49206349206349,62.62429744920017,62.39297044553879,Medium Performance
C0397,47355040,2720,41,30,1,2019-02-11,2024-12-17,1155000.975609756,0.015073529411764706,Repeat Customer,Medium Value,Medium Frequency,55.142854281622725,65.07936507936508,58.79809770860355,58.854856206341594,Medium Performance
C0398,53653050,3153,43,30,1,2019-01-15,2024-12-02,1247745.3488372094,0.01363780526482715,Repeat Customer,Medium Value,Medium Frequency,62.47660899272005,68.25396825396825,68.15823605706875,65.34614218396425,Medium Performance
C0399,49461920,2656,42,30,1,2019-01-03,2024-12-25,1177664.761904762,0.01581325301204819,Repeat Customer,Medium Value,Medium Frequency,57.59622306409794,66.66666666666666,57.4146130566364,60.281034143376246,Medium Performance
C0400,42250310,2330,38,30,1,2019-04-06,2024-10-23,1111850.2631578948,0.01630901287553648,Repeat Customer,Low Value,Medium Frequency,49.19862147056337,60.317460317460316,50.36748811067877,52.76804645265553,Low Performance
C0401,48565440,2505,38,30,1,2019-01-11,2024-10-25,1278037.894736842,0.015169660678642715,Repeat Customer,Medium Value,Medium Frequency,56.5523116661477,60.317460317460316,54.150453955901426,57.20148471949223,Medium Performance
C0402,40181870,2501,39,30,1,2019-01-25,2024-07-12,1030304.358974359,0.015593762495002,Repeat Customer,Low Value,Medium Frequency,46.79001437171434,61.904761904761905,54.06398616515348,52.77923299031643,Medium Performance
C0403,66810710,3658,49,30,1,2019-02-19,2024-12-10,1363483.8775510204,0.013395297977036633,Repeat Customer,High Value,High Frequency,77.79812340949884,77.77777777777779,79.07479463899698,78.04735396588215,High Performance
C0404,44973650,2374,35,30,1,2019-02-10,2024-12-26,1284961.4285714286,0.014743049705139006,Repeat Customer,Medium Value,Low Frequency,52.36983071839242,55.55555555555556,51.31863380890618,53.11530878764412,Medium Performance
C0405,44240650,2259,37,30,1,2019-01-30,2024-06-25,1195693.2432432433,0.01637892872952634,Repeat Customer,Medium Value,Medium Frequency,51.51628456599915,58.730158730158735,48.83268482490272,53.14372686702774,Medium Performance
C0406,55494220,2628,37,30,1,2019-02-25,2024-10-11,1499843.7837837837,0.014079147640791476,Repeat Customer,Medium Value,Medium Frequency,64.62057020609238,58.730158730158735,56.809338521400775,61.29120042637397,Medium Performance
C0407,51590180,2773,43,30,1,2019-01-22,2024-12-25,1199771.6279069767,0.015506671474936892,Repeat Customer,Medium Value,Medium Frequency,60.07448791306452,68.25396825396825,59.943795936013835,62.5021936199255,Medium Performance
C0408,54619740,2900,39,30,1,2019-07-06,2024-11-02,1400506.1538461538,0.013448275862068966,Repeat Customer,Medium Value,Medium Frequency,63.602276837272655,61.904761904761905,62.68914829226113,62.91039664851712,Medium Performance
C0409,47755320,2971,45,30,1,2019-01-19,2024-10-09,1061229.3333333333,0.015146415348367553,Repeat Customer,Medium Value,High Frequency,55.60896267709335,71.42857142857143,64.22395157803719,62.07784308272554,Medium Performance
C0410,49311570,2714,42,30,1,2019-01-01,2024-11-27,1174085.0,0.015475313190862197,Repeat Customer,Medium Value,Medium Frequency,57.42114712410841,66.66666666666666,58.66839602248163,60.44425276655053,Medium Performance
C0411,61125740,3012,46,30,1,2019-06-05,2024-12-12,1328820.4347826086,0.015272244355909695,Repeat Customer,High Value,High Frequency,71.17822672468141,73.01587301587301,65.11024643320363,70.51592455374333,High Performance
C0412,38694470,2070,37,30,1,2019-04-20,2024-05-28,1045796.4864864865,0.017874396135265702,Repeat Customer,Low Value,Medium Frequency,45.05800271131905,58.730158730158735,44.74708171206226,49.0974653171196,Low Performance
C0413,54533070,3109,46,30,1,2019-02-06,2024-11-08,1185501.5217391304,0.014795754261820521,Repeat Customer,Medium Value,High Frequency,63.5013534470572,73.01587301587301,67.20709035884134,67.09685670005877,High Performance
C0414,54269830,2672,44,30,1,2019-02-16,2024-12-31,1233405.2272727273,0.016467065868263474,Repeat Customer,Medium Value,High Frequency,63.19482208395214,69.84126984126983,57.76048421962818,64.10188883828266,Medium Performance
C0415,57595000,3025,36,30,1,2019-03-13,2024-10-11,1599861.111111111,0.011900826446280991,Repeat Customer,Medium Value,Low Frequency,67.06683580776324,57.14285714285714,65.39126675313446,63.75452839736566,Medium Performance
C0416,42362580,2911,43,30,1,2019-01-05,2024-10-20,985176.2790697674,0.014771556166265888,Repeat Customer,Low Value,Medium Frequency,49.32935493103976,68.25396825396825,62.92693471681798,57.72625488507395,Medium Performance
C0417,44665420,2290,36,30,1,2019-04-02,2024-09-11,1240706.111111111,0.01572052401746725,Repeat Customer,Medium Value,Low Frequency,52.0109104857155,57.14285714285714,49.50281020319931,53.04887442635475,Medium Performance
C0418,39210750,2243,32,30,1,2019-03-18,2024-11-14,1225335.9375,0.014266607222469906,Repeat Customer,Low Value,Low Frequency,45.659187987659564,50.79365079365079,48.486813661910936,47.765051964307204,Low Performance
C0419,49492260,2293,34,30,1,2019-03-05,2024-09-30,1455654.705882353,0.014827736589620584,Repeat Customer,Medium Value,Low Frequency,57.63155265518063,53.96825396825397,49.56766104626027,54.91978472731856,Medium Performance
C0420,82700390,4133,54,30,1,2019-01-10,2024-11-22,1531488.7037037036,0.013065569804016453,Repeat Customer,High Value,High Frequency,96.30095455105452,85.71428571428571,89.34284479031561,91.7333319478761,High Performance
C0421,69154590,3405,45,30,1,2019-04-06,2024-09-17,1536768.6666666667,0.013215859030837005,Repeat Customer,High Value,High Frequency,80.52746823306165,71.42857142857143,73.60570687418937,76.41344691994013,High Performance
C0422,61810690,3019,44,30,1,2019-09-19,2024-11-04,1404788.4090909092,0.01457436237164624,Repeat Customer,High Value,High Frequency,71.97582077254194,69.84126984126983,65.26156506701254,69.99260435205443,High Performance
C0423,43818650,2455,35,30,1,2019-02-25,2024-12-27,1251961.4285714286,0.014256619144602852,Repeat Customer,Medium Value,Low Frequency,51.0248841890415,55.55555555555556,53.0696065715521,52.79303007549784,Medium Performance
C0424,50065860,3059,38,30,1,2019-03-22,2024-09-23,1317522.6315789474,0.012422360248447204,Repeat Customer,Medium Value,Medium Frequency,58.29948454196477,60.317460317460316,66.126242974492,60.470228961118885,Medium Performance
C0425,57482400,2773,44,30,1,2019-01-17,2024-12-09,1306418.1818181819,0.015867291741795887,Repeat Customer,Medium Value,High Frequency,66.9357180768499,69.84126984126983,59.943795936013835,66.40899917800866,Medium Performance
C0426,47615070,2623,40,30,1,2019-02-20,2024-12-03,1190376.75,0.015249714067861228,Repeat Customer,Medium Value,Medium Frequency,55.44564774138646,63.49206349206349,56.70125378296584,58.11069367490544,Medium Performance
C0427,47425980,2646,46,30,1,2019-02-05,2024-11-26,1030999.5652173914,0.017384731670445956,Repeat Customer,Medium Value,High Frequency,55.22546078100987,73.01587301587301,57.19844357976653,60.95718101122014,Medium Performance
C0428,56913820,3061,45,30,1,2019-01-25,2024-08-26,1264751.5555555555,0.01470107807905913,Repeat Customer,Medium Value,High Frequency,66.27363175853098,71.42857142857143,66.16947686986597,67.79928268181011,High Performance
C0429,56178520,2856,44,30,1,2019-02-08,2024-10-21,1276784.5454545454,0.015406162464985995,Repeat Customer,Medium Value,High Frequency,65.4174073576377,69.84126984126983,61.73800259403372,66.00868515000654,Medium Performance
C0430,37535780,2199,29,30,1,2019-03-08,2024-10-11,1294337.2413793104,0.01318781264211005,Repeat Customer,Low Value,Low Frequency,43.70875933980942,46.03174603174603,47.53566796368352,45.17103707216523,Low Performance
C0431,39337010,2010,31,30,1,2019-06-09,2024-07-05,1268935.8064516129,0.015422885572139304,Repeat Customer,Low Value,Low Frequency,45.80621218575121,49.2063492063492,43.45006485084306,46.35502382494897,Low Performance
C0432,43308880,2547,41,30,1,2019-01-26,2024-10-04,1056314.1463414633,0.016097369454259915,Repeat Customer,Medium Value,Medium Frequency,50.43127952041186,65.07936507936508,55.05836575875487,55.751122435766426,Medium Performance
C0433,51222820,3012,38,30,1,2019-09-11,2024-08-13,1347968.9473684211,0.012616201859229747,Repeat Customer,Medium Value,Medium Frequency,59.64671340482005,60.317460317460316,65.11024643320363,60.94064408428885,Medium Performance
C0434,42930130,2174,35,30,1,2019-01-05,2024-10-26,1226575.142857143,0.01609935602575897,Repeat Customer,Medium Value,Low Frequency,49.990241859813025,55.55555555555556,46.99524427150886,51.06083645087495,Low Performance
C0435,66153460,3742,57,30,1,2019-03-12,2024-11-01,1160587.0175438595,0.015232495991448424,Repeat Customer,High Value,High Frequency,77.03278478922535,90.47619047619048,80.89061824470384,81.83737318641059,High Performance
C0436,49724270,2905,38,30,1,2019-02-01,2024-12-15,1308533.4210526317,0.013080895008605853,Repeat Customer,Medium Value,Medium Frequency,57.90171806147908,60.317460317460316,62.79723303069606,59.60554373211685,Medium Performance
C0437,38523930,2097,32,30,1,2019-02-09,2024-12-21,1203872.8125,0.015259895088221268,Repeat Customer,Low Value,Low Frequency,44.85941640732294,50.79365079365079,45.3307392996109,46.733951301678886,Low Performance
C0438,52796800,3016,45,30,1,2019-06-17,2024-09-01,1173262.2222222222,0.014920424403183023,Repeat Customer,Medium Value,High Frequency,61.47954365440253,71.42857142857143,65.19671422395157,65.20768610056301,Medium Performance
C0439,49820310,2755,43,30,1,2019-03-21,2024-12-29,1158611.8604651163,0.01560798548094374,Repeat Customer,Medium Value,Medium Frequency,58.01355240319238,68.25396825396825,59.55469087764808,61.39390485331628,Medium Performance
C0440,67904760,3555,47,30,1,2019-01-29,2024-10-21,1444782.1276595744,0.013220815752461323,Repeat Customer,High Value,High Frequency,79.07209635359959,74.60317460317461,76.84824902723736,77.28665036319964,High Performance
C0441,41532900,2635,35,30,1,2019-01-17,2024-10-19,1186654.2857142857,0.013282732447817837,Repeat Customer,Low Value,Low Frequency,48.363229185176664,55.55555555555556,56.96065715520968,52.24041269029694,Low Performance
C0442,47299810,2373,36,30,1,2019-01-28,2024-10-20,1313883.611111111,0.015170670037926675,Repeat Customer,Medium Value,Low Frequency,55.07854138394649,57.14285714285714,51.29701686121919,54.94153120707422,Medium Performance
C0443,52360250,2920,43,30,1,2019-03-27,2024-11-18,1217680.2325581396,0.014726027397260274,Repeat Customer,Medium Value,Medium Frequency,60.971200444542674,68.25396825396825,63.12148724600086,63.58608814766198,Medium Performance
C0444,46629480,2853,35,30,1,2019-02-25,2024-08-06,1332270.857142857,0.012267788293024886,Repeat Customer,Medium Value,Low Frequency,54.29797168089904,55.55555555555556,61.673151750972764,56.150282857310735,Medium Performance
C0445,48822870,2285,30,30,1,2019-04-04,2024-12-28,1627429.0,0.01312910284463895,Repeat Customer,Medium Value,Low Frequency,56.85207754065057,47.61904761904761,49.39472546476438,52.590698148992445,Low Performance
C0446,43391360,2401,36,30,1,2019-02-03,2024-10-16,1205315.5555555555,0.014993752603082049,Repeat Customer,Medium Value,Low Frequency,50.527323840533825,57.14285714285714,51.90229139645483,52.786977342415014,Medium Performance
C0447,58830780,3115,39,30,1,2019-01-05,2024-12-23,1508481.5384615385,0.012520064205457464,Repeat Customer,High Value,Medium Frequency,68.50584708225786,61.904761904761905,67.33679204496326,66.29171052155016,Medium Performance
C0448,53741830,2535,37,30,1,2019-03-13,2024-12-11,1452481.8918918918,0.014595660749506903,Repeat Customer,Medium Value,Medium Frequency,62.57998938482029,58.730158730158735,54.79896238651103,59.868834788759976,Medium Performance
C0449,49669150,2543,37,30,1,2019-06-25,2024-11-19,1342409.4594594594,0.014549744396382226,Repeat Customer,Medium Value,Medium Frequency,57.83753325394849,58.730158730158735,54.97189796800692,57.532193839623254,Medium Performance
C0450,48802430,2678,43,30,1,2019-01-15,2024-09-12,1134940.2325581396,0.016056758775205376,Repeat Customer,Medium Value,Medium Frequency,56.82827606267661,68.25396825396825,57.890185905750116,60.4683656886788,Medium Performance
C0451,41063830,2397,42,30,1,2019-01-07,2024-07-06,977710.2380952381,0.017521902377972465,Repeat Customer,Low Value,Medium Frequency,47.81701787043845,66.66666666666666,51.81582360570688,54.27167365636059,Medium Performance
C0452,39890320,2639,42,30,1,2019-03-05,2024-12-27,949769.5238095238,0.015915119363395226,Repeat Customer,Low Value,Medium Frequency,46.45051726294182,66.66666666666666,57.04712494595763,54.634683620662436,Medium Performance
C0453,51744150,2909,36,30,1,2019-05-25,2024-12-31,1437337.5,0.012375386730835339,Repeat Customer,Medium Value,Low Frequency,60.253779183301894,57.14285714285714,62.88370082144401,59.84648689879689,Medium Performance
C0454,36757440,2154,37,30,1,2019-02-08,2024-11-14,993444.3243243244,0.017177344475394613,Repeat Customer,Low Value,Medium Frequency,42.80241675828994,58.730158730158735,46.56290531776913,48.33283706174642,Low Performance
C0455,57607900,2848,40,30,1,2019-04-27,2024-11-27,1440197.5,0.014044943820224719,Repeat Customer,Medium Value,Medium Frequency,67.08185728848066,63.49206349206349,61.56506701253783,64.90156109436694,Medium Performance
C0456,26909060,1677,29,30,1,2019-02-23,2024-10-16,927898.6206896552,0.0172927847346452,Repeat Customer,Low Value,Low Frequency,31.334412861554817,46.03174603174603,36.25162127107652,36.72705449451652,Low Performance
C0457,48077820,2723,35,30,1,2019-01-13,2024-11-15,1373652.0,0.012853470437017995,Repeat Customer,Medium Value,Low Frequency,55.98449969502901,55.55555555555556,58.86294855166451,56.431506224514074,Medium Performance
C0458,48276200,2970,43,30,1,2019-07-09,2024-12-28,1122702.3255813953,0.014478114478114479,Repeat Customer,Medium Value,Medium Frequency,56.21550445043388,68.25396825396825,64.2023346303502,61.42440962747746,Medium Performance
C0459,62289100,3116,45,30,1,2019-03-10,2024-12-14,1384202.2222222222,0.014441591784338896,Repeat Customer,High Value,High Frequency,72.53290810510192,71.42857142857143,67.35840899265024,71.16670727965243,High Performance
C0460,56715420,2905,36,30,1,2019-04-06,2024-11-25,1575428.3333333333,0.012392426850258176,Repeat Customer,Medium Value,Low Frequency,66.0426037140087,57.14285714285714,62.79723303069606,62.72360560600071,Medium Performance
C0461,55770880,3079,42,30,1,2019-02-27,2024-10-31,1327878.0952380951,0.013640792465086067,Repeat Customer,Medium Value,Medium Frequency,64.94272856696705,66.66666666666666,66.55858192823173,65.78308066912987,Medium Performance
C0462,72302020,3826,52,30,1,2019-01-06,2024-11-13,1390423.4615384615,0.013591217982226868,Repeat Customer,High Value,High Frequency,84.19251157061575,82.53968253968253,82.70644185041071,83.39944891729478,High Performance
C0463,45761800,2670,36,30,1,2019-01-10,2024-08-22,1271161.111111111,0.01348314606741573,Repeat Customer,Medium Value,Low Frequency,53.28759661199236,57.14285714285714,57.71725032425421,55.33010551370417,Medium Performance
C0464,52911390,2845,39,30,1,2019-01-18,2024-09-13,1356702.3076923077,0.013708260105448155,Repeat Customer,Medium Value,Medium Frequency,61.61297865249633,61.904761904761905,61.50021616947687,61.67796113157211,Medium Performance
C0465,42438980,2713,39,30,1,2019-03-12,2024-12-12,1088178.9743589743,0.014375230372281608,Repeat Customer,Low Value,Medium Frequency,49.418319359474744,61.904761904761905,58.646779074794644,55.009944066124866,Medium Performance
C0466,78342990,3880,52,30,1,2019-01-25,2024-12-13,1506595.9615384615,0.013402061855670102,Repeat Customer,High Value,High Frequency,91.22695454499934,82.53968253968253,83.873757025508,87.15013343950602,High Performance
C0467,53206760,2898,55,30,1,2019-01-02,2024-11-06,967395.6363636364,0.018978605935127676,Repeat Customer,Medium Value,High Frequency,61.95692398269059,87.3015873015873,62.64591439688716,69.69812106119892,High Performance
C0468,70116180,3955,56,30,1,2019-02-11,2024-12-31,1252074.642857143,0.01415929203539823,Repeat Customer,High Value,High Frequency,81.64719735267944,88.88888888888889,85.495028102032,84.58927096341279,High Performance
C0469,55971040,3044,44,30,1,2019-01-04,2024-12-18,1272069.0909090908,0.01445466491458607,Repeat Customer,Medium Value,High Frequency,65.17580605381976,69.84126984126983,65.8019887591872,66.70068173112827,Medium Performance
C0470,42659850,2622,44,30,1,2019-01-25,2024-09-27,969542.0454545454,0.016781083142639208,Repeat Customer,Low Value,High Frequency,49.675512727386206,69.84126984126983,56.679636835278856,57.126064683129826,Medium Performance
C0471,58365420,3064,42,30,1,2019-02-23,2024-11-27,1389652.857142857,0.01370757180156658,Repeat Customer,High Value,Medium Frequency,67.96395589879575,66.66666666666666,66.23432771292693,67.22884349198326,High Performance
C0472,45819430,2818,37,30,1,2019-04-29,2024-11-23,1238362.972972973,0.01312987934705465,Repeat Customer,Medium Value,Medium Frequency,53.35470420375555,58.730158730158735,60.91655858192823,56.47971143731104,Medium Performance
C0473,40406800,2056,31,30,1,2019-03-04,2024-11-15,1303445.1612903227,0.015077821011673152,Repeat Customer,Low Value,Low Frequency,47.05193543045625,49.2063492063492,44.44444444444444,47.176761366021765,Low Performance
C0474,42219110,2257,35,30,1,2019-01-11,2024-11-07,1206260.2857142857,0.015507310589277802,Repeat Customer,Low Value,Low Frequency,49.16229044743285,55.55555555555556,48.78945092952875,51.00570207628884,Low Performance
C0475,76825820,4343,58,30,1,2019-01-19,2024-12-18,1324583.103448276,0.01335482385447847,Repeat Customer,High Value,High Frequency,89.46027703336702,92.06349206349206,93.8824038045828,91.12566689664769,High Performance
C0476,65951870,2530,38,30,1,2019-01-13,2024-09-29,1735575.5263157894,0.015019762845849802,Repeat Customer,High Value,Medium Frequency,76.79804213047913,60.317460317460316,54.690877648076096,67.43243469009288,High Performance
C0477,45390380,2745,37,30,1,2019-06-12,2024-10-13,1226767.027027027,0.01347905282331512,Repeat Customer,Medium Value,Medium Frequency,52.855094412917445,58.730158730158735,59.33852140077821,55.91429910566199,Medium Performance
C0478,61995630,3323,47,30,1,2019-02-04,2024-12-29,1319055.9574468085,0.014143845922359314,Repeat Customer,High Value,High Frequency,72.19117524105984,74.60317460317461,71.83311716385646,72.8431634342536,High Performance
C0479,31298140,1874,29,30,1,2019-02-22,2024-10-08,1079246.2068965517,0.015474919957310566,Repeat Customer,Low Value,Low Frequency,36.445302829557896,46.03174603174603,40.51015996541288,40.13420721738533,Low Performance
C0480,45569160,2491,37,30,1,2019-01-24,2024-11-24,1231598.9189189188,0.014853472501003613,Repeat Customer,Medium Value,Medium Frequency,53.0632758332788,58.730158730158735,53.847816688283615,54.92024887334374,Medium Performance
C0481,47983990,2894,40,30,1,2019-01-03,2024-12-31,1199599.75,0.013821700069108501,Repeat Customer,Medium Value,Medium Frequency,55.87523880078745,63.49206349206349,62.55944660613921,59.497127769240606,Medium Performance
C0482,64020490,2843,36,30,1,2019-12-15,2024-12-03,1778346.9444444445,0.01266268026732325,Repeat Customer,High Value,Low Frequency,74.5490353531131,57.14285714285714,61.4569822741029,66.70877127423428,Medium Performance
C0483,85183900,3846,53,30,1,2019-02-20,2024-12-18,1607243.3962264152,0.013780551222048881,Repeat Customer,High Value,High Frequency,99.1928923476851,84.12698412698413,83.13878080415046,91.46229757276788,High Performance
C0484,41941080,2368,31,30,1,2019-01-30,2024-11-10,1352938.064516129,0.013091216216216216,Repeat Customer,Low Value,Low Frequency,48.83853678201689,49.2063492063492,51.18893212278426,49.418959577470055,Low Performance
C0485,52472400,2620,34,30,1,2019-01-14,2024-10-01,1543305.8823529412,0.012977099236641221,Repeat Customer,Medium Value,Low Frequency,61.10179417031472,53.96825396825397,56.63640293990488,58.06865386361453,Medium Performance
C0486,53820770,3174,42,30,1,2019-01-01,2024-10-07,1281446.9047619049,0.013232514177693762,Repeat Customer,Medium Value,Medium Frequency,62.671911531163985,66.66666666666666,68.61219195849546,65.05839415728107,Medium Performance
C0487,36312870,1910,31,30,1,2019-03-08,2024-03-18,1171382.9032258065,0.016230366492146597,Repeat Customer,Low Value,Low Frequency,42.28473461235613,49.2063492063492,41.2883700821444,44.161946084511705,Low Performance
C0488,58528170,3168,40,30,1,2019-03-01,2024-11-26,1463204.25,0.012626262626262626,Repeat Customer,High Value,Medium Frequency,68.15347109156792,63.49206349206349,68.48249027237354,66.82085264787771,Medium Performance
C0489,61811660,3366,51,30,1,2019-04-14,2024-08-17,1211993.3333333333,0.015151515151515152,Repeat Customer,High Value,High Frequency,71.97695029473542,80.95238095238095,72.76264591439688,74.82671861596137,High Performance
C0490,73710890,4114,50,30,1,2019-01-26,2024-12-29,1474217.8,0.012153621779290228,Repeat Customer,High Value,High Frequency,85.83307851157387,79.36507936507937,88.93212278426286,84.51248762216332,High Performance
C0491,61370730,2861,32,30,1,2019-03-27,2024-07-04,1917835.3125,0.01118490038448095,Repeat Customer,High Value,Low Frequency,71.46350676816685,50.79365079365079,61.846087332468656,63.33906608867239,Medium Performance
C0492,51225690,2768,37,30,1,2019-02-04,2024-11-05,1384478.1081081082,0.013367052023121388,Repeat Customer,Medium Value,Medium Frequency,59.650055393165715,58.730158730158735,59.8357111975789,59.41121755514626,Medium Performance
C0493,52616240,3145,45,30,1,2019-02-18,2024-11-22,1169249.7777777778,0.014308426073131956,Repeat Customer,Medium Value,High Frequency,61.26928950259336,71.42857142857143,67.98530047557286,65.66027627498268,Medium Performance
C0494,37868420,2140,32,30,1,2019-02-25,2024-11-28,1183388.125,0.014953271028037384,Repeat Customer,Low Value,Low Frequency,44.09610394026248,50.79365079365079,46.26026805015132,46.53820081825675,Low Performance
C0495,82914040,3819,52,30,1,2019-01-01,2024-11-25,1594500.7692307692,0.013616129876931133,Repeat Customer,High Value,High Frequency,96.5497405475877,82.53968253968253,82.55512321660181,89.54779967901898,High Performance
C0496,49977230,2547,41,30,1,2019-02-17,2024-12-27,1218956.8292682928,0.016097369454259915,Repeat Customer,Medium Value,Medium Frequency,58.19627881824497,65.07936507936508,55.05836575875487,59.63362208468298,Medium Performance
C0497,42503770,2411,33,30,1,2019-06-12,2024-12-10,1287993.0303030303,0.013687266694317711,Repeat Customer,Low Value,Low Frequency,49.49376445526405,52.38095238095239,52.11846087332469,50.88486011658267,Low Performance
C0498,52056060,2160,30,30,1,2019-03-01,2024-08-19,1735202.0,0.013888888888888888,Repeat Customer,Medium Value,Low Frequency,60.616984613578815,47.61904761904761,46.69260700389105,53.9327279932819,Medium Performance
C0499,57171990,2851,44,30,1,2019-01-18,2024-11-29,1299363.4090909092,0.015433181339880744,Repeat Customer,Medium Value,High Frequency,66.57425933037733,69.84126984126983,61.62991785559879,66.56549418868937,Medium Performance
C0500,36693490,2099,29,30,1,2019-01-06,2024-12-07,1265292.7586206896,0.013816102906145784,Repeat Customer,Low Value,Low Frequency,42.727949805431074,46.03174603174603,45.37397319498487,44.24829335123632,Low Performance
